ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TRX04013,2025-01-30,CUST077,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX04014,2025-07-11,CUST388,Álbum Sabrina Carpenter,Música,180.0,2
TRX04015,2025-07-28,CUST455,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX04016,2025-09-16,CUST492,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04017,2025-09-12,CUST295,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04018,2025-05-18,CUST086,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX04019,2025-09-09,CUST117,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04020,2025-11-04,CUST078,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04021,2025-01-07,CUST118,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX04022,2025-08-30,CUST381,Vinil de Blues Clássico,Música,210.0,3
TRX04023,2025-05-10,CUST061,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX04024,2025-08-01,CUST171,Moletom BTS Tour,Vestuário,150.0,3
TRX04025,2025-03-02,CUST443,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04026,2025-08-02,CUST241,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04027,2025-12-08,CUST206,Vinil de Blues Clássico,Música,210.0,4
TRX04028,2025-04-15,CUST046,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04029,2025-12-01,CUST137,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX04030,2025-12-28,CUST393,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04031,2025-09-19,CUST450,Álbum Sabrina Carpenter,Música,180.0,3
TRX04032,2025-05-07,CUST432,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04033,2025-04-14,CUST434,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04034,2025-05-25,CUST286,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04035,2025-01-08,CUST003,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04036,2025-07-11,CUST211,Moletom BTS Tour,Vestuário,150.0,4
TRX04037,2025-01-27,CUST413,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04038,2025-08-10,CUST460,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04039,2025-05-22,CUST132,Álbum Sabrina Carpenter,Música,180.0,2
TRX04040,2025-09-22,CUST271,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04041,2025-06-19,CUST106,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04042,2025-02-12,CUST418,Álbum Sabrina Carpenter,Música,180.0,2
TRX04043,2025-09-21,CUST259,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04044,2025-05-10,CUST098,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04045,2025-04-24,CUST413,Álbum Sabrina Carpenter,Música,180.0,4
TRX04046,2025-12-04,CUST301,Vinil de Blues Clássico,Música,210.0,4
TRX04047,2025-12-22,CUST056,Álbum Sabrina Carpenter,Música,180.0,4
TRX04048,2025-11-26,CUST258,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX04049,2025-01-16,CUST126,Vinil de Blues Clássico,Música,210.0,3
TRX04050,2025-01-23,CUST464,Vinil de Blues Clássico,Música,210.0,3
TRX04051,2026-01-01,CUST482,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04052,2025-09-24,CUST458,Moletom BTS Tour,Vestuário,150.0,4
TRX04053,2025-01-10,CUST332,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04054,2025-03-28,CUST495,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX04055,2025-04-10,CUST155,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04056,2025-03-23,CUST446,Vinil de Blues Clássico,Música,210.0,1
TRX04057,2025-09-29,CUST479,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04058,2025-03-18,CUST256,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04059,2025-05-18,CUST280,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04060,2025-10-12,CUST295,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX04061,2025-09-01,CUST012,Álbum Sabrina Carpenter,Música,180.0,4
TRX04062,2025-11-17,CUST450,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04063,2025-03-06,CUST462,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04064,2025-11-18,CUST336,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04065,2025-02-09,CUST405,Álbum Sabrina Carpenter,Música,180.0,1
TRX04066,2025-02-09,CUST207,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04067,2025-10-29,CUST186,Álbum Sabrina Carpenter,Música,180.0,2
TRX04068,2025-06-08,CUST355,Moletom BTS Tour,Vestuário,150.0,1
TRX04069,2025-08-28,CUST393,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04070,2025-11-29,CUST101,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04071,2025-06-02,CUST211,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04072,2025-12-27,CUST400,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04073,2025-12-20,CUST448,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04074,2025-05-25,CUST163,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04075,2025-05-08,CUST393,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04076,2025-06-22,CUST093,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04077,2025-05-07,CUST197,Álbum Sabrina Carpenter,Música,180.0,2
TRX04078,2025-03-21,CUST166,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04079,2025-10-28,CUST310,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX04080,2025-07-21,CUST172,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX04081,2025-12-03,CUST231,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04082,2025-02-16,CUST149,Moletom BTS Tour,Vestuário,150.0,4
TRX04083,2025-04-21,CUST465,Vinil de Blues Clássico,Música,210.0,2
TRX04084,2025-02-11,CUST464,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04085,2025-08-09,CUST416,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX04086,2025-03-02,CUST456,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04087,2025-06-29,CUST106,Álbum Sabrina Carpenter,Música,180.0,4
TRX04088,2025-03-31,CUST483,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04089,2025-10-02,CUST171,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04090,2025-04-19,CUST186,Moletom BTS Tour,Vestuário,150.0,3
TRX04091,2025-07-30,CUST224,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04092,2025-03-29,CUST205,Álbum Sabrina Carpenter,Música,180.0,3
TRX04093,2025-10-30,CUST287,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX04094,2025-09-21,CUST383,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04095,2025-11-25,CUST299,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX04096,2025-09-28,CUST332,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04097,2025-01-25,CUST002,Moletom BTS Tour,Vestuário,150.0,1
TRX04098,2025-10-21,CUST271,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX04099,2025-06-18,CUST332,Camiseta Rick and Morty,Vestuário,60.0,1
TRX04100,2025-05-27,CUST475,Álbum Sabrina Carpenter,Música,180.0,1
TRX04101,2025-07-02,CUST457,Álbum Sabrina Carpenter,Música,180.0,3
TRX04102,2025-06-08,CUST233,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04103,2025-08-24,CUST234,Camiseta Rick and Morty,Vestuário,60.0,4
TRX04104,2025-02-08,CUST209,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04105,2025-03-03,CUST297,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04106,2025-08-07,CUST053,Álbum Sabrina Carpenter,Música,180.0,3
TRX04107,2025-11-05,CUST219,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04108,2025-08-24,CUST025,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX04109,2025-11-27,CUST095,Álbum Sabrina Carpenter,Música,180.0,4
TRX04110,2025-06-27,CUST059,Moletom BTS Tour,Vestuário,150.0,1
TRX04111,2025-06-13,CUST087,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04112,2025-11-07,CUST166,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04113,2025-03-19,CUST355,Álbum Sabrina Carpenter,Música,180.0,4
TRX04114,2025-11-06,CUST460,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04115,2025-10-06,CUST386,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04116,2025-02-05,CUST313,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04117,2025-10-14,CUST322,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX04118,2025-09-23,CUST112,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04119,2025-01-15,CUST204,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04120,2025-04-17,CUST078,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04121,2025-01-02,CUST151,Álbum Sabrina Carpenter,Música,180.0,4
TRX04122,2025-08-08,CUST385,Vinil de Blues Clássico,Música,210.0,2
TRX04123,2025-02-10,CUST178,Álbum Sabrina Carpenter,Música,180.0,3
TRX04124,2025-07-21,CUST335,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX04125,2025-10-19,CUST221,Álbum Sabrina Carpenter,Música,180.0,4
TRX04126,2025-10-27,CUST056,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04127,2025-09-09,CUST364,Camiseta Rick and Morty,Vestuário,60.0,1
TRX04128,2025-04-11,CUST176,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX04129,2025-07-13,CUST075,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04130,2025-04-08,CUST415,Moletom BTS Tour,Vestuário,150.0,4
TRX04131,2025-03-30,CUST223,Vinil de Blues Clássico,Música,210.0,2
TRX04132,2025-03-13,CUST239,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04133,2025-12-28,CUST236,Álbum Sabrina Carpenter,Música,180.0,3
TRX04134,2025-02-22,CUST004,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04135,2025-06-30,CUST457,Moletom BTS Tour,Vestuário,150.0,3
TRX04136,2025-02-05,CUST015,Álbum Sabrina Carpenter,Música,180.0,1
TRX04137,2025-12-09,CUST487,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04138,2025-09-19,CUST013,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX04139,2025-10-19,CUST080,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04140,2025-02-19,CUST096,Camiseta Rick and Morty,Vestuário,60.0,1
TRX04141,2025-08-13,CUST018,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04142,2025-06-05,CUST246,Moletom BTS Tour,Vestuário,150.0,3
TRX04143,2025-12-31,CUST364,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04144,2025-10-29,CUST209,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX04145,2025-12-26,CUST351,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX04146,2025-05-11,CUST165,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04147,2025-04-01,CUST241,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04148,2025-05-02,CUST110,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04149,2025-11-15,CUST434,Moletom BTS Tour,Vestuário,150.0,3
TRX04150,2025-07-22,CUST088,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04151,2025-02-22,CUST182,Moletom BTS Tour,Vestuário,150.0,2
TRX04152,2025-03-06,CUST163,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04153,2025-11-14,CUST029,Moletom BTS Tour,Vestuário,150.0,2
TRX04154,2025-06-27,CUST287,Álbum Sabrina Carpenter,Música,180.0,2
TRX04155,2025-01-29,CUST158,Camiseta Rick and Morty,Vestuário,60.0,1
TRX04156,2025-02-11,CUST407,Vinil de Blues Clássico,Música,210.0,1
TRX04157,2025-08-09,CUST220,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04158,2025-05-28,CUST085,Moletom BTS Tour,Vestuário,150.0,2
TRX04159,2025-02-11,CUST424,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04160,2025-07-31,CUST235,Álbum Sabrina Carpenter,Música,180.0,4
TRX04161,2025-05-14,CUST031,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04162,2025-04-11,CUST150,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX04163,2025-05-07,CUST041,Álbum Sabrina Carpenter,Música,180.0,4
TRX04164,2025-06-24,CUST098,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04165,2025-03-08,CUST011,Moletom BTS Tour,Vestuário,150.0,2
TRX04166,2025-01-07,CUST289,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04167,2025-04-29,CUST444,Vinil de Blues Clássico,Música,210.0,3
TRX04168,2025-02-22,CUST251,Moletom BTS Tour,Vestuário,150.0,3
TRX04169,2025-03-02,CUST360,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04170,2025-05-03,CUST355,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX04171,2025-04-03,CUST419,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04172,2025-08-05,CUST386,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04173,2025-09-25,CUST406,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04174,2025-03-08,CUST279,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04175,2025-06-26,CUST122,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04176,2025-01-20,CUST122,Álbum Sabrina Carpenter,Música,180.0,2
TRX04177,2025-07-22,CUST086,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04178,2025-02-12,CUST129,Moletom BTS Tour,Vestuário,150.0,2
TRX04179,2025-08-17,CUST169,Moletom BTS Tour,Vestuário,150.0,1
TRX04180,2025-01-08,CUST067,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04181,2025-06-29,CUST426,Moletom BTS Tour,Vestuário,150.0,1
TRX04182,2025-02-15,CUST304,Álbum Sabrina Carpenter,Música,180.0,2
TRX04183,2025-03-06,CUST034,Álbum Sabrina Carpenter,Música,180.0,3
TRX04184,2025-02-28,CUST350,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04185,2025-11-20,CUST212,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04186,2025-02-12,CUST219,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04187,2025-08-20,CUST229,Camiseta Rick and Morty,Vestuário,60.0,1
TRX04188,2025-11-13,CUST435,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04189,2025-03-10,CUST028,Vinil de Blues Clássico,Música,210.0,1
TRX04190,2025-08-10,CUST356,Moletom BTS Tour,Vestuário,150.0,3
TRX04191,2025-03-16,CUST175,Moletom BTS Tour,Vestuário,150.0,1
TRX04192,2025-06-20,CUST100,Moletom BTS Tour,Vestuário,150.0,3
TRX04193,2025-05-31,CUST481,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04194,2025-09-29,CUST332,Álbum Sabrina Carpenter,Música,180.0,2
TRX04195,2025-06-02,CUST366,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX04196,2025-07-15,CUST382,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04197,2025-05-13,CUST168,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04198,2025-11-28,CUST044,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04199,2025-09-27,CUST369,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04200,2025-03-20,CUST458,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX04201,2025-04-12,CUST298,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX04202,2025-11-24,CUST417,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04203,2025-05-28,CUST201,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04204,2025-01-31,CUST384,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04205,2025-06-10,CUST335,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04206,2025-05-25,CUST414,Álbum Sabrina Carpenter,Música,180.0,4
TRX04207,2025-09-01,CUST070,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX04208,2025-07-01,CUST173,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04209,2025-06-12,CUST199,Vinil de Blues Clássico,Música,210.0,4
TRX04210,2025-02-18,CUST013,Moletom BTS Tour,Vestuário,150.0,1
TRX04211,2025-04-13,CUST468,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04212,2025-05-17,CUST473,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04213,2025-03-26,CUST420,Vinil de Blues Clássico,Música,210.0,4
TRX04214,2025-08-22,CUST433,Vinil de Blues Clássico,Música,210.0,4
TRX04215,2025-07-29,CUST459,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04216,2025-08-07,CUST278,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04217,2025-01-05,CUST220,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04218,2025-06-02,CUST439,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04219,2025-10-03,CUST159,Álbum Sabrina Carpenter,Música,180.0,2
TRX04220,2025-11-11,CUST269,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04221,2025-09-27,CUST250,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04222,2025-07-07,CUST479,Álbum Sabrina Carpenter,Música,180.0,4
TRX04223,2025-07-20,CUST478,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04224,2025-08-05,CUST145,Álbum Sabrina Carpenter,Música,180.0,1
TRX04225,2025-01-25,CUST028,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04226,2025-04-01,CUST019,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04227,2025-12-15,CUST411,Vinil de Blues Clássico,Música,210.0,4
TRX04228,2025-08-25,CUST251,Álbum Sabrina Carpenter,Música,180.0,4
TRX04229,2025-09-23,CUST279,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04230,2025-03-16,CUST117,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX04231,2025-01-15,CUST389,Álbum Sabrina Carpenter,Música,180.0,1
TRX04232,2025-11-21,CUST138,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04233,2025-12-23,CUST338,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04234,2025-05-25,CUST133,Moletom BTS Tour,Vestuário,150.0,1
TRX04235,2025-01-04,CUST356,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04236,2025-01-11,CUST027,Moletom BTS Tour,Vestuário,150.0,4
TRX04237,2025-07-31,CUST339,Álbum Sabrina Carpenter,Música,180.0,3
TRX04238,2025-04-22,CUST474,Vinil de Blues Clássico,Música,210.0,2
TRX04239,2025-02-17,CUST258,Vinil de Blues Clássico,Música,210.0,1
TRX04240,2025-11-28,CUST442,Camiseta Rick and Morty,Vestuário,60.0,1
TRX04241,2025-01-06,CUST210,Moletom BTS Tour,Vestuário,150.0,3
TRX04242,2025-09-14,CUST032,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04243,2025-07-15,CUST434,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04244,2025-12-25,CUST022,Moletom BTS Tour,Vestuário,150.0,2
TRX04245,2025-04-29,CUST054,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04246,2025-09-28,CUST129,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04247,2025-09-14,CUST471,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04248,2025-02-27,CUST442,Vinil de Blues Clássico,Música,210.0,3
TRX04249,2025-01-07,CUST246,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04250,2025-07-16,CUST326,Moletom BTS Tour,Vestuário,150.0,4
TRX04251,2025-07-08,CUST171,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04252,2025-03-20,CUST240,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04253,2025-02-18,CUST274,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX04254,2025-05-24,CUST303,Vinil de Blues Clássico,Música,210.0,4
TRX04255,2025-08-18,CUST329,Álbum Sabrina Carpenter,Música,180.0,4
TRX04256,2025-09-04,CUST227,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX04257,2025-10-11,CUST403,Álbum Sabrina Carpenter,Música,180.0,3
TRX04258,2025-11-09,CUST305,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX04259,2025-02-27,CUST076,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04260,2025-03-28,CUST461,Vinil de Blues Clássico,Música,210.0,1
TRX04261,2025-05-27,CUST020,Moletom BTS Tour,Vestuário,150.0,2
TRX04262,2025-01-01,CUST233,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04263,2025-08-18,CUST365,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04264,2025-10-27,CUST231,Álbum Sabrina Carpenter,Música,180.0,1
TRX04265,2025-07-01,CUST074,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04266,2025-09-10,CUST321,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04267,2025-02-08,CUST418,Moletom BTS Tour,Vestuário,150.0,3
TRX04268,2025-02-23,CUST030,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04269,2025-08-09,CUST173,Camiseta Rick and Morty,Vestuário,60.0,1
TRX04270,2025-04-16,CUST227,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04271,2025-08-09,CUST051,Álbum Sabrina Carpenter,Música,180.0,3
TRX04272,2025-09-14,CUST484,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX04273,2025-10-02,CUST324,Álbum Sabrina Carpenter,Música,180.0,2
TRX04274,2025-04-06,CUST169,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX04275,2025-08-09,CUST302,Moletom BTS Tour,Vestuário,150.0,3
TRX04276,2025-03-27,CUST414,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX04277,2025-10-03,CUST317,Moletom BTS Tour,Vestuário,150.0,3
TRX04278,2025-03-17,CUST306,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX04279,2025-12-31,CUST010,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX04280,2025-04-10,CUST269,Vinil de Blues Clássico,Música,210.0,3
TRX04281,2025-12-28,CUST024,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX04282,2025-03-23,CUST019,Moletom BTS Tour,Vestuário,150.0,1
TRX04283,2025-08-26,CUST128,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04284,2025-08-02,CUST218,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04285,2025-11-14,CUST168,Camiseta Rick and Morty,Vestuário,60.0,4
TRX04286,2025-08-13,CUST350,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04287,2025-01-09,CUST238,Moletom BTS Tour,Vestuário,150.0,3
TRX04288,2025-05-12,CUST330,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX04289,2025-10-09,CUST365,Álbum Sabrina Carpenter,Música,180.0,1
TRX04290,2025-12-17,CUST066,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX04291,2025-01-07,CUST181,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04292,2025-05-08,CUST160,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04293,2025-06-14,CUST491,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04294,2025-10-01,CUST399,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04295,2025-04-11,CUST212,Camiseta Rick and Morty,Vestuário,60.0,3
TRX04296,2025-08-24,CUST180,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX04297,2025-03-31,CUST214,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX04298,2025-11-14,CUST125,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX04299,2025-11-23,CUST113,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04300,2025-12-22,CUST140,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX04301,2025-09-25,CUST062,Moletom BTS Tour,Vestuário,150.0,1
TRX04302,2025-01-03,CUST255,Álbum Sabrina Carpenter,Música,180.0,1
TRX04303,2025-12-15,CUST006,Moletom BTS Tour,Vestuário,150.0,1
TRX04304,2025-05-22,CUST475,Vinil de Blues Clássico,Música,210.0,4
TRX04305,2025-12-12,CUST387,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX04306,2025-12-05,CUST442,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX04307,2025-01-17,CUST079,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX04308,2025-02-20,CUST489,Vinil de Blues Clássico,Música,210.0,2
TRX04309,2025-11-20,CUST301,Moletom BTS Tour,Vestuário,150.0,3
TRX04310,2025-05-10,CUST373,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX04311,2025-10-21,CUST323,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX04312,2025-10-09,CUST178,Moletom BTS Tour,Vestuário,150.0,2
TRX04313,2025-04-26,CUST418,Camiseta Rick and Morty,Vestuário,60.0,2
TRX04314,2025-12-09,CUST392,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX04315,2025-01-17,CUST486,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX04316,2025-12-22,CUST048,Vinil de Blues Clássico,Música,210.0,3
TRX04317,2025-09-30,CUST376,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX04318,2025-03-21,CUST214,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX04319,2025-08-26,CUST253,Vinil de Blues Clássico,Música,210.0,2
TRX04320,2025-01-14,CUST241,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04321,2025-08-13,CUST094,Moletom BTS Tour,Vestuário,150.0,3
TRX04322,2025-03-29,CUST040,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX04323,2025-03-06,CUST034,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX04324,2025-07-30,CUST446,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
